"しょう";症;"しょう:on"
"てい";締;"てい:on, し:kun"
"はく";迫;"はく:on, せま:kun"
"たん";端;"たん:on, はし:kun, はた:kun"
"けん";健;"けん:on"
"こう";康;"こう:on"
"ろう";郎;"ろう:on"
"ち";稚;"ち:on"
"はく";博;"はく:on, ばく:on"
"けつ";潔;"けつ:on, いさぎよ:kun"
"たい";隊;"たい:on"
"しゅう";修;"しゅう:on, おさ:kun"
"き";奇;"き:on"
"みょう";妙;"みょう:on, たえ:kun"
"れい";麗;"れい:on, うるわ:kun"
"び";微;"び:on, かす:kun"
"えき";益;"えき:on"
"けん";憲;"けん:on"
"しゅう";衆;"しゅう:on"
"かさ";傘;"かさ:kun, さん:on"
"はま";浜;"はま:kun, ひん:on"
"げき";撃;"げき:on, う:kun"
"こう";攻;"こう:on, せ:kun"
"き";綺;"き:on"
"かん";監;"かん:on"
"さい";催;"さい:on, もよお:kun"
"そく";促;"そく:on, うなが:kun"
"え";江;"え:kun, こう:on"
"せい";請;"せい:on, しん:on, しょう:on, う:kun, こ:kun"
"ゆう";雄;"ゆう:on, おす:kun"
"かい";壊;"かい:on, こわ:kun"
"しん";診;"しん:on, み:kun"
"かく";閣;"かく:on"
"りょう";僚;"りょう:on"
"とく";督;"とく:on"
"がい";街;"がい:on, かい:on, まち:kun"
"しゅう";宗;"しゅう:on"
"きん";緊;"きん:on"
"えん";宴;"えん:on, うたげ:kun"
"てん";添;"てん:on, そ:kun"
"もう";猛;"もう:on"
"れつ";烈;"れつ:on, はげ:kun"
"さく";索;"さく:on"
"み";魅;"み:on"
"かわ";渇;"かわ:kun, かつ:on"
"けい";系;"けい:on"
"き";旗;"き:on, はた:kun"
"ぼう";乏;"ぼう:on, とぼ:kun"
"らん";覧;"らん:on"
"なつ";懐;"なつ:kun, かい:on"
"ろう";漏;"ろう:on, も:kun"
"こう";購;"こう:on"
"しょく";飾;"しょく:on, かざ:kun"
"そう";騒;"そう:on, さわ:kun"
"さつ";撮;"さつ:on, と:kun"
"り";離;"り:on, はな:kun"
"ゆう";融;"ゆう:on"
"か";華;"か:on, はな:kun"
"き";既;"き:on, すで:kun"
"ごう";豪;"ごう:on"
"かん";鑑;"かん:on, かんが:kun"
"じん";尋;"じん:on, たず:kun, ひろ:kun"
"ろう";廊;"ろう:on"
"きょう";驚;"きょう:on, おどろ:kun"
"たん";嘆;"たん:on, なげ:kun"
"そう";倉;"そう:on, くら:kun"
"す";巣;"す:kun, そう:on"
"けい";径;"けい:on"
"きゅう";救;"きゅう:on, すく:kun"
"みゃく";脈;"みゃく:on"
"ぼ";墓;"ぼ:on, はか:kun"
"とく";徳;"とく:on"
"てい";偵;"てい:on"
"じょ";序;"じょ:on, つい:kun, ついで:kun"
"し";志;"し:on, こころざし:kun"
"おん";恩;"おん:on"
"さくら";桜;"さくら:kun, おう:on, よう:on"
"がん";眼;"がん:on, め:kun"
"きょう";興;"きょう:on, こう:on"
"えい";衛;"えい:on"
"さん";酸;"さん:on, す:kun"
"せん";銭;"せん:on, ぜに:kun"
"か";飼;"か:kun, し:on"
"しょう";傷;"しょう:on, きず:kun, いた:kun"
"げん";厳;"げん:on, ごん:on, きび:kun, おごそ:kun"
"みつ";密;"みつ:on, ひそ:kun"
"だん";暖;"だん:on, あたた:kun"
"ひ";秘;"ひ:on, ひ:kun"
"やく";訳;"やく:on, わけ:kun"
"せん";染;"せん:on, しみ:kun, そ:kun, し:kun"
"きん";筋;"きん:on, すじ:kun"
"すい";垂;"すい:on, た:kun"
"せん";宣;"せん:on, のたま:kun"
"ちゅう";忠;"ちゅう:on"
"かく";拡;"かく:on, ひろ:kun"
"そう";操;"そう:on, あやつ:kun, みさお:kun"
"じゅく";熟;"じゅく:on, う:kun"
"い";異;"い:on, こと:kun"
"こう";皇;"こう:on"
"せい";盛;"せい:on, じょう:on, も:kun, さか:kun"
"ばく";漠;"ばく:on"
"とう";糖;"とう:on"
"のう";納;"のう:on, おさ:kun, なっ:kun"
"はい";肺;"はい:on"
"ちん";賃;"ちん:on"
"き";貴;"き:on, とうと:kun"
"は";吐;"は:kun, つ:kun, と:on"
"ど";奴;"ど:on, やつ:kun"
"れい";隷;"れい:on"
"いも";芋;"いも:kun"
"しゅく";縮;"しゅく:on, ちぢ:kun, ちじ:kun"
"たて";縦;"たて:kun, じゅう:on"
"すい";粋;"すい:on, いき:kun"
"せい";聖;"せい:on"
"じ";磁;"じ:on"
"しゃ";射;"しゃ:on, い:kun, さ:kun, う:kun"
"まく";幕;"まく:on, ばく:on, とばり:kun"
"せん";薦;"せん:on, すす:kun"
"すい";推;"すい:on, お:kun"
"き";揮;"き:on"
"えん";沿;"えん:on, そ:kun"
"げん";源;"げん:on, みなもと:kun"
"かん";歓;"かん:on"
"とう";豆;"とう:on, まめ:kun"
"ふ";腐;"ふ:on, くさ:kun"
"ちょう";彫;"ちょう:on, ほ:kun"
"しゃ";舎;"しゃ:on"
"たい";滞;"たい:on, とどこお:kun"
"こ";己;"こ:on, き:on, おのれ:kun"
"やく";厄;"やく:on"
"かめ";亀;"かめ:kun, き:on"
"けん";剣;"けん:on, つるぎ:kun"
"すぎ";杉;"すぎ:kun"
"じゅう";汁;"じゅう:on, しる:kun"
"えん";炎;"えん:on, ほのお:kun"
"い";為;"い:on, ため:kun, な:kun, す:kun"
"くま";熊;"くま:kun"
"ごく";獄;"ごく:on"
"すい";酔;"すい:on, よ:kun"
"す";酢;"す:kun, さく:on"
"めい";盟;"めい:on"
"い";遺;"い:on, のこ:kun"
"さい";債;"さい:on"
"きゅう";及;"きゅう:on, およ:kun"
"な";奈;"な:on"
"はい";廃;"はい:on, すた:kun"
"てき";摘;"てき:on, つ:kun"
"かく";核;"かく:on"
"おき";沖;"おき:kun, ちゅう:on"
"じょう";縄;"じょう:on, なわ:kun"
"つ";津;"つ:kun, しん:on"
"けん";献;"けん:on, こん:on, たてまつ:kun"
"けい";継;"けい:on, つ:kun"
"い";維;"い:on"
"き";伎;"き:on, わざ:kun"
"とう";踏;"とう:on, ふ:kun"
"か";鹿;"か:kun, ろく:on, しか:kun"
"だく";諾;"だく:on"
"ちょう";跳;"ちょう:on, と:kun, は:kun"
"しょう";昭;"しょう:on"
"しょう";償;"しょう:on, つぐな:kun"
"けい";刑;"けい:on"
"しゅう";執;"しゅう:on, しつ:on, と:kun"
"るい";塁;"るい:on"
"ほう";崩;"ほう:on, くず:kun"
"こう";抗;"こう:on, あらが:kun"
"てい";抵;"てい:on"
"しゅん";旬;"しゅん:on, じゅん:on"
"だん";弾;"だん:on, ひ:kun, はず:kun, たま:kun"
"ちょう";聴;"ちょう:on, き:kun"
"けん";遣;"けん:on, つか:kun, や:kun"
"とう";闘;"とう:on, たたか:kun"
"じん";陣;"じん:on"
"りん";臨;"りん:on, のぞ:kun"
"さく";削;"さく:on, けず:kun"
"けい";契;"けい:on"
"え";恵;"え:on, けい:on, めぐ:kun"
"けい";掲;"けい:on, かか:kun"
"そう";葬;"そう:on, ほうむ:kun"
"じゅ";需;"じゅ:on"
"よろ";宜;"よろ:kun, ぎ:on"
"く";繰;"く:kun, そう:on"
"ひ";避;"ひ:on, さ:kun, よ:kun"
"にん";妊;"にん:on"
"しん";娠;"しん:on"
"ち";致;"ち:on, いた:kun"
"そう";奏;"そう:on, かな:kun"
"はん";伴;"はん:on, ともな:kun"
"へい";併;"へい:on, あわ:kun"
"きゃく";却;"きゃく:on, かえって:kun"
"りょ";慮;"りょ:on, おもんぱく:kun, おもんぱか:kun"
"けん";懸;"けん:on, か:kun"
"ぼう";房;"ぼう:on, ふさ:kun"
"あつか";扱;"あつか:kun, きゅう:on"
"よく";抑;"よく:on, おさ:kun"
"たく";択;"たく:on, えら:kun"
"びょう";描;"びょう:on, か:kun, えが:kun"
"ばん";盤;"ばん:on"
"しょう";称;"しょう:on, とな:kun, たた:kun, ほめ:kun"
"ゆる";緩;"ゆる:kun, かん:on"
"たく";託;"たく:on, かこ:kun"
"わい";賄;"わい:on, まかな:kun"
"かん";還;"かん:on, かえ:kun"
"ほう";邦;"ほう:on, くに:kun"
"りん";鈴;"りん:on, すず:kun"
"き";岐;"き:on, ぎ:on"
"りゅう";隆;"りゅう:on"
"ひか";控;"ひか:kun, こう:on"
"かべ";壁;"かべ:kun, へき:on"
"き";棋;"き:on, ご:kun"
"じゅう";渋;"じゅう:on, しぶ:kun"
"せん";仙;"せん:on"
"じゅう";充;"じゅう:on, あ:kun, み:kun"
"めん";免;"めん:on, まぬか:kun"
"かん";勧;"かん:on, すす:kun"
"けん";圏;"けん:on"
"うば";奪;"うば:kun, だつ:on"
"しん";慎;"しん:on, つつし:kun"
"きょ";拒;"きょ:on, こば:kun"
"わく";枠;"わく:kun"
"こう";甲;"こう:on, かん:on, か:kun"
"い";斐;"い:on"
"し";祉;"し:on"
"いね";稲;"いね:kun, いな:kun"
"じょう";譲;"じょう:on, ゆず:kun"
"けん";謙;"けん:on"
"やく";躍;"やく:on, おど:kun"
"じゅう";銃;"じゅう:on"
"こう";項;"こう:on"
"こう";鋼;"こう:on, はがね:kun"
"こ";顧;"こ:on, かえり:kun"
"か";駆;"か:kun, く:on"
"しょう";唱;"しょう:on, とな:kun"
"しゅん";俊;"しゅん:on"
"けん";兼;"けん:on, か:kun"
"ざい";剤;"ざい:on"
"ほり";堀;"ほり:kun, くつ:on"
"じゅん";巡;"じゅん:on, めぐ:kun"
"かい";戒;"かい:on, いまし:kun"
"はい";排;"はい:on"
"けい";携;"けい:on, たずさ:kun"
"びん";敏;"びん:on"
"しき";敷;"しき:kun, し:kun, ふ:on"
"ぎ";犠;"ぎ:on"
"かく";獲;"かく:on, え:kun"
"も";茂;"も:on, しげ:kun"
"はん";繁;"はん:on, しげ:kun"
"ひん";頻;"ひん:on, しき:kun"
"しょく";殖;"しょく:on, ふ:kun"
"しょう";衝;"しょう:on, つ:kun"
"よ";誉;"よ:on, ほ:kun"
"ほう";褒;"ほう:on, ほ:kun"
"とう";透;"とう:on, す:kun"
"りん";隣;"りん:on, となり:kun"
"が";雅;"が:on, みや:kun"
"てつ";徹;"てつ:on"
"せ";瀬;"せ:kun, らい:on"
"てつ";撤;"てつ:on"
"そ";措;"そ:on"
"きょ";拠;"きょ:on, こ:on, よ:kun"
"ぎ";儀;"ぎ:on"
"じゅ";樹;"じゅ:on, き:kun, いつき:nan"
"き";棄;"き:on"
"とら";虎;"とら:kun, こ:on"
"ほたる";蛍;"ほたる:kun, けい:on"
"かん";艦;"かん:on"
"せん";潜;"せん:on, くぐ:kun, ひそ:kun, もぐ:kun"
"けん";拳;"けん:on, げん:on, こぶし:kun"
"じん";仁;"じん:on"
"し";至;"し:on, いた:kun"
"せい";誠;"せい:on, まこと:kun"
"きょう";郷;"きょう:on"
"しん";侵;"しん:on, おか:kun"
"ぎ";偽;"ぎ:on, にせ:kun, いつわ:kun"
"こく";克;"こく:on"
"てつ";哲;"てつ:on"
"そう";喪;"そう:on, も:kun"
"かた";堅;"かた:kun, けん:on"
"かつ";括;"かつ:on, くく:kun"
"こ";弧;"こ:on"
"ちょう";挑;"ちょう:on, いど:kun"
"あ";揚;"あ:kun, よう:on"
"あく";握;"あく:on, にぎ:kun"
"よう";揺;"よう:on, ゆ:kun"
"さい";斎;"さい:on, いつ:kun"
"ざん";暫;"ざん:on, しばら:kun"
"せき";析;"せき:on"
"すう";枢;"すう:on, からくり:kun"
"じく";軸;"じく:on"
"がら";柄;"がら:kun, へい:on"
"かつ";滑;"かつ:on, すべ:kun, なめ:kun"
"かた";潟;"かた:kun, せき:on"
"しょう";焦;"しょう:on, こ:kun, あせ:kun"
"はん";範;"はん:on"
"ふん";紛;"ふん:on, まぎ:kun, まぐ:kun"
"きゅう";糾;"きゅう:on"
"つな";綱;"つな:kun, こう:on"
"もう";網;"もう:on, あみ:kun"
"かん";肝;"かん:on, きも:kun"
"しば";芝;"しば:kun, し:on"
"れつ";裂;"れつ:on, さ:kun"
"しゅう";襲;"しゅう:on, おそ:kun"
"こう";貢;"こう:on, みつ:kun"
"しゅ";趣;"しゅ:on, おもむき:kun"
"きょ";距;"きょ:on"
"ろ";露;"ろ:on, ろう:on, つゆ:kun"
"ぼく";牧;"ぼく:on, まき:kun"
"ろう";朗;"ろう:on, ほが:kun"
"ちょう";潮;"ちょう:on, しお:kun"
"そく";即;"そく:on, すなわ:kun"
"かき";垣;"かき:kun"
"い";威;"い:on"
"がく";岳;"がく:on, たけ:kun"
"い";慰;"い:on, なぐさ:kun"
"こん";懇;"こん:on"
"ちょう";懲;"ちょう:on, こ:kun"
"ま";摩;"ま:on, さす:kun"
"さつ";擦;"さつ:on, こす:kun, す:kun"
"ぼく";撲;"ぼく:on"
"せい";斉;"せい:on, さい:on"
"し";旨;"し:on, うま:kun, むね:kun"
"ぬま";沼;"ぬま:kun, しょう:on"
"たい";泰;"たい:on"
"めつ";滅;"めつ:on, ほろ:kun"
"じ";滋;"じ:on"
"ろ";炉;"ろ:on, いろり:kun"
"こと";琴;"こと:kun"
"すん";寸;"すん:on"
"りゅう";竜;"りゅう:on, たつ:kun"
"えん";縁;"えん:on, ねん:on, ふち:kun"
"よく";翼;"よく:on, つばさ:kun"
"きつ";吉;"きつ:on, きち:on, よし:kun"
"は";刃;"は:kun, やいば:kun, じん:on, にん:on"
"にん";忍;"にん:on, しの:kun"
"もも";桃;"もも:kun, とう:on"
"さむらい";侍;"さむらい:kun"
"ご";娯;"ご:on"
"と";斗;"と:on"
"しゅ";朱;"しゅ:on, あけ:kun"
"きゅう";丘;"きゅう:on, おか:kun"
"なし";梨;"なし:kun"
"つ";釣;"つ:kun, ちょう:on"
"あらし";嵐;"あらし:kun"
"ひめ";姫;"ひめ:kun"
"たな";棚;"たな:kun, ほう:on"
"ほう";砲;"ほう:on"
"らい";雷;"らい:on, かみなり:kun"
"め";芽;"め:kun, が:on"
"す";澄;"す:kun, ちょう:on"
"む";矛;"む:on, ほこ:kun"
"しょう";鐘;"しょう:on, かね:kun"
"きょう";凶;"きょう:on"
"かたまり";塊;"かたまり:kun, かい:on"
"か";狩;"か:kun, しゅ:on"
"こん";魂;"こん:on, たましい:kun"
"きゃく";脚;"きゃく:on, あし:kun"
"なり";也;"なり:kun, や:on"
"しょう";井;"しょう:on, い:kun"
"じょう";嬢;"じょう:on, むすめ:kun"
"れき";暦;"れき:on, こよみ:kun"
"ちょう";眺;"ちょう:on, なが:kun"
"ら";裸;"ら:on, はだか:kun"
"じゅく";塾;"じゅく:on"
"たく";卓;"たく:on"
"きん";菌;"きん:on"
"いん";陰;"いん:on, かげ:kun"
"れい";霊;"れい:on, りょう:on"
"か";稼;"か:on, かせ:kun"
"よめ";嫁;"よめ:kun, とつ:kun, か:on"
"こう";溝;"こう:on, みぞ:kun"
"たき";滝;"たき:kun"
"きょう";狂;"きょう:on, くる:kun"
"かけ";翔;"かけ:kun, と:kun, しょう:on"
"すみ";墨;"すみ:kun"
"はと";鳩;"はと:kun, く:on"
"おん";穏;"おん:on, おだ:kun"
"ま";魔;"ま:on"
"りょう";寮;"りょう:on"
"ぼん";盆;"ぼん:on"
"とう";棟;"とう:on"
"ねい";寧;"ねい:on, むし:kun"
"さる";猿;"さる:kun, えん:on"
"どう";瞳;"どう:on, とう:on, ひとみ:kun"
"ご";碁;"ご:on"
"そ";租;"そ:on"
"ゆう";幽;"ゆう:on"
"ほう";泡;"ほう:on, あわ:kun"
"くせ";癖;"くせ:kun, へき:on"
"たん";鍛;"たん:on, きた:kun"
"れん";錬;"れん:on, ね:kun"
"ほ";穂;"ほ:kun, すい:on"
"てい";帝;"てい:on, みかど:kun"
"しゅん";瞬;"しゅん:on, またた:kun"
"きく";菊;"きく:on"
"こ";誇;"こ:on, ほこ:kun"
"しょう";庄;"しょう:on"
"そ";阻;"そ:on, はば:kun"
"もく";黙;"もく:on, だま:kun"
"ひょう";俵;"ひょう:on, たわら:kun"
"か";架;"か:on, か:kun"
"こう";孔;"こう:on, あな:kun"
"さい";砕;"さい:on, くだ:kun"
"ねん";粘;"ねん:on, ねば:kun"
"ぎ";欺;"ぎ:on, あざむ:kun"
"さ";詐;"さ:on, いつわ:kun"
"きり";霧;"きり:kun, む:on"
"りゅう";柳;"りゅう:on, やなぎ:kun"
"い";伊;"い:on, だ:kun"
"さ";佐;"さ:on"
"しゃく";尺;"しゃく:on"
"あい";哀;"あい:on, あわ:kun"
"くちびる";唇;"くちびる:kun, しん:on"
"へい";塀;"へい:on"
"つい";墜;"つい:on"
"じょ";如;"じょ:on, ごと:kun"
"ば";婆;"ば:on, ばあ:kun"
"へい";幣;"へい:on"
"こん";恨;"こん:on, うら:kun"
"けい";憩;"けい:on, いこ:kun"
"せん";扇;"せん:on, おうぎ:kun, あお:kun"
"ひ";扉;"ひ:on, とびら:kun"
"そう";挿;"そう:on, さ:kun"
"しょう";掌;"しょう:on, てのひら:kun"
"すい";炊;"すい:on, た:kun"
"さわ";爽;"さわ:kun, そう:on"
"りょう";瞭;"りょう:on"
"どう";胴;"どう:on"
"にじ";虹;"にじ:kun, こう:on"
"ちょう";帳;"ちょう:on, とばり:kun"
"か";蚊;"か:kun"
"へび";蛇;"へび:kun, じゃ:on"
"じょく";辱;"じょく:on, はずかし:kun"
"はち";鉢;"はち:on"
"しも";霜;"しも:kun"
"き";飢;"き:on, う:kun"
"が";餓;"が:on, う:kun"
"じん";迅;"じん:on"
"き";騎;"き:on"
"ちく";蓄;"ちく:on, たくわ:kun"
"じん";尽;"じん:on, つ:kun"
"さい";彩;"さい:on, いろど:kun, あや:nan"
"おく";憶;"おく:on"
"たい";耐;"たい:on, た:kun"
"き";輝;"き:on, かがや:kun"
"きょう";脅;"きょう:on, おど:kun, おびや:kun"
"ま";麻;"ま:on, あさ:kun"
"ばい";培;"ばい:on, つちか:kun"
"かい";悔;"かい:on, くや:kun, く:kun"
"すい";遂;"すい:on, と:kun, つい:kun"
"はん";班;"はん:on"
"しゃ";斜;"しゃ:on, なな:kun"
"おう";殴;"おう:on, なぐ:kun"
"じゅん";盾;"じゅん:on, たて:kun"
"かく";穫;"かく:on"
"こま";駒;"こま:kun, く:on"
"し";紫;"し:on, むらさき:kun"
"ちゅう";抽;"ちゅう:on"
"せい";誓;"せい:on, ちか:kun"
"ご";悟;"ご:on, さと:kun"
"たく";拓;"たく:on"
"こう";拘;"こう:on, かか:kun"
"そ";礎;"そ:on, いしずえ:kun"
"つる";鶴;"つる:kun, かく:on"
"か";刈;"か:kun"
"ごう";剛;"ごう:on"
"ゆい";唯;"ゆい:on, ただ:kun"
"だん";壇;"だん:on"
"に";尼;"に:on, あま:kun"
"がい";概;"がい:on, おおむ:kun"
"しん";浸;"しん:on, ひた:kun"
"たん";淡;"たん:on, あわ:kun"
"に";煮;"に:kun, しゃ:on"
"ふく";覆;"ふく:on, おお:kun, くつがえ:kun"
"ぼう";謀;"ぼう:on, はか:kun"
"とう";陶;"とう:on"
"かく";隔;"かく:on, へだ:kun"
"せい";征;"せい:on"
"へい";陛;"へい:on"
"ぞく";俗;"ぞく:on"
"くわ";桑;"くわ:kun, そう:on"
"じゅん";潤;"じゅん:on, うるお:kun, うる:kun"
"しゅ";珠;"しゅ:on, たま:kun"
"すい";衰;"すい:on, おとろ:kun"
"しょう";奨;"しょう:on"
"れつ";劣;"れつ:on, おと:kun"
"かん";勘;"かん:on"
"ひ";妃;"ひ:on"
"ほう";峰;"ほう:on, みね:kun"
"こう";巧;"こう:on, うま:kun, たく:kun"
"じゃ";邪;"じゃ:on, よこし:kun"
"だ";駄;"だ:on, た:on"
"てい";廷;"てい:on"
"ぼ";簿;"ぼ:on"
"しょう";彰;"しょう:on"
"まん";漫;"まん:on"
"てい";訂;"てい:on"
"し";諮;"し:on, はか:kun"
"めい";銘;"めい:on"
"てい";堤;"てい:on, つつみ:kun"
"ひょう";漂;"ひょう:on, ただよ:kun"
"ほん";翻;"ほん:on, ひるがえ:kun"
"き";軌;"き:on"
"こう";后;"こう:on, ご:on, きさき:kun"
"ふん";奮;"ふん:on, ふる:kun"
"てい";亭;"てい:on"
"ぎょう";仰;"ぎょう:on, こう:on, あお:kun"
"はく";伯;"はく:on, お:on"
"ふん";墳;"ふん:on"
"そう";壮;"そう:on"
"は";把;"は:on, わ:on"
"はん";搬;"はん:on"
"しょう";晶;"しょう:on"
"どう";洞;"どう:on, ほら:kun"
"がい";涯;"がい:on, はて:kun"
"えき";疫;"えき:on"
"てい";邸;"てい:on, やしき:kun"
"ぐん";郡;"ぐん:on, こおり:kun"
"しゃく";釈;"しゃく:on, せき:on, す:kun, とく:kun, ゆる:kun"
"ぼう";肪;"ぼう:on"
"かん";喚;"かん:on, わめ:kun"
"ひめ";媛;"ひめ:kun, えん:on"
"てい";貞;"てい:on, さだ:kun"
"げん";玄;"げん:on, くろ:kun"
"みょう";苗;"みょう:on, びょう:on, なえ:kun, なわ:kun"
"か";渦;"か:on, うず:kun"
"じ";慈;"じ:on, いつく:kun"
"えり";襟;"えり:kun, きん:on"
"れん";蓮;"れん:on, はす:kun, はちす:kun"
"りょう";亮;"りょう:on, あきらか:kun"
"そう";聡;"そう:on, さと:kun, みみざと:kun"
"うら";浦;"うら:kun, ほ:on"
"つか";塚;"つか:kun, ちょう:on"
"かん";陥;"かん:on, おちい:kun, おとしい:kun"
"かん";貫;"かん:on, つらぬ:kun, ぬき:kun, ぬ:kun"
"は";覇;"は:on, はく:on, はたがしら:kun"
"ろ";呂;"ろ:on, りょ:on, せぼね:kun"
"よう";擁;"よう:on"
"こ";孤;"こ:on"
"ばい";賠;"ばい:on"
"さ";鎖;"さ:on, くさり:kun, とざ:kun"
"ふん";噴;"ふん:on, ふ:kun"
"しょう";祥;"しょう:on, きざ:kun, さいわ:kun, つまび:kun, よ:kun"
"せい";牲;"せい:on"
"ちつ";秩;"ちつ:on"
"さ";唆;"さ:on, そそのか:kun, そそ:kun"
"ぼう";膨;"ぼう:on, ふく:kun"
"ほう";芳;"ほう:on, かんば:kun"
"こう";恒;"こう:on, つね:kun, つねに:kun"
"りん";倫;"りん:on"
"ちん";陳;"ちん:on, ひ:kun"
"す";須;"す:on, しゅ:on, すべから:kun, すべし:kun, ひげ:kun, まつ:kun, もち:kun, もと:kun"
